2,2,Hampton Roads Geospatial Exchange Online (HRGEO),HRPDC; HRSD; HRTPO,https://www.hrgeo.org/,"HRGEO is a data portal that allows to users to view and download geographic, cultural, and population data in Hampton Roads, VA. Additional tools provided by this portal include recreation and resilience apps, sea level rise planning guidance, and various map products. 

This tool allows users to explore, visualize, and download geographic information systems (GIS) data for Hampton Roads, Virginia. The data and resources provided by this tool are classified into 10 categories: boundaries, civic, coastal resiliency, demographics, environment, planning, property information, recreation, transportation, and water resources. Data within the portal is classified as HRPDC/HRTPO layers (data from the HRPDC/HRTPO) or as regional collaborative layers (data gathered from other localities in Hampton Roads). While data are available at a local level, users should be aware that not all the available data have been evaluated for accuracy. ",Data regularly updated; Easy-to-use interface; Locality-level mapping and graphs,Parcel boundaries are not edge mapped (must check boundary lines); Some data layers are not checked for accuracy,Community Officials; Decisionmakers; Planners; State Agencies; Real Estate Agents; Environmental Consultant; Environmental Planner; Researchers,"Part of the data in this tool is categorized under a ""Coastal Resilience"" heading which includes information on SLR projections and information about ongoing/completed local resilience projects.",Locality,,"Chesapeake, VA; Franklin, VA; Gloucester County, VA; Hampton, VA; Isle of Wight County, VA; James City County, VA; Newport News, VA; Norfolk, VA; Poquoson, VA; Portsmouth, VA; Smithfield, VA; Southampton County, VA; Suffolk, VA; Surry County, VA; Virginia Beach, VA; Williamsburg, VA; York County, VA",,"Chesapeake, VA; Franklin, VA; Gloucester County, VA; Hampton, VA; Isle of Wight County, VA; James City County, VA; Newport News, VA; Norfolk, VA; Poquoson, VA; Portsmouth, VA; Smithfield, VA; Southampton County, VA; Suffolk, VA; Surry County, VA; Virginia Beach, VA; Williamsburg, VA; York County, VA",x,x,x,,,x,,,,,,x,x,"Provides data about the demographics, infrastructure, and natural resources in Hampton Roads. Also includes some map viewers and web apps to interact with the data",,x,x,x,,None,,x,x,x,x,x,x,x,x,"Option to export data into spreadsheets, .KML, and shapefiles. Can also view maps through the ArcGIS portal.",Free,Microsoft Office (optional); Google Earth (optional); ArcGIS (optional); option to sign into an ESRI account but not required to download data  ,x,,,Day,Med,"Some data can be easily viewed with no training through one of the portal's web viewers. To access additional data, users should have basic ArcGIS experience. ",x,x,x,x,x,,,,x,,,x,,,,x,x,,,,,x,x,x,,,,,,x,x,,,,,,,x,This tool addresses uncertainty by providing multiple sea level rise scenarios.,,skidd@hrpdcva.gov,,,,Updated annually either in January or July ,,DK,,,,,,,,,
2,2.1,Hampton Roads Sea Level Rise Planning Scenarios ,HRPDC; HRSD; HRTPO,"http://www.arcgis.com/home/webmap/viewer.html?url=https%3A%2F%2Fgeo.hrsd.com%2Fhrgeo%2Frest%2Fservices%2Fregionalgis%2FSLRScenarios_raster%2FMapServer&source=sd
or http://www.hrgeo.org/datasets/hampton-roads-sea-level-rise-planning-scenarios-vector?geometry=NaN%2CNaN%2CNaN%2CNaN","Part of Hampton Roads Geographic Exchange Online, the Hampton Roads Sea Level Rise Planning Scenarios uses an interactive map to display sea level rise projections for Hampton Roads. 

This easy-to-use tool provides three sea level rise scenarios: 1.5 feet above mean higher high water (MHHW: 2050), 3 feet above MHHW (2080), and 4.5 feet above MHHW (2100). The scenarios are based on the Hampton Roads Planning District Commission’s Sea Level Rise Planning and Policy Approach which uses information from National Atmospheric and Oceanic Administration’s “Mapping Coastal Inundation Primer.” Users may select to display each sea level rise scenario individually or simultaneously with the other two. Within each layer, users can find the distribution of inundated areas and low-lying areas vulnerable to ponding. The tool is intended for beginner users and does not require specialized software or training. More advanced users can upload their own data or access data through Esri online. ","Easy-to-use, interactive interface; Provides projections for multiple sea level rise scenarios; Ability to compare climate conditions side-by-side; Allows user to search by address; Advanced users can upload additional data","No overlay with additional features, such as housing or critical infrastructure; Projections do not include short-term time spans",Community Officials; Public; Planners; Decisionmakers,Explicit: SLR,Locality,,"Chesapeake, VA; Franklin, VA; Gloucester County, VA; Hampton, VA; Isle of Wight County, VA; James City County, VA; Newport News, VA; Norfolk, VA; Poquoson, VA; Portsmouth, VA; Smithfield, VA; Southampton County, VA; Suffolk, VA; Surry County, VA; Virginia Beach, VA; Williamsburg, VA; York County, VA",,"Chesapeake, VA; Franklin, VA; Gloucester County, VA; Hampton, VA; Isle of Wight County, VA; James City County, VA; Newport News, VA; Norfolk, VA; Poquoson, VA; Portsmouth, VA; Smithfield, VA; Southampton County, VA; Suffolk, VA; Surry County, VA; Virginia Beach, VA; Williamsburg, VA; York County, VA",x,x,,,,,,,,,,x,x,"Interactive map showing observed and projected sea level rise for scenarios of 1.5 feet (years 2018-2050), 3 feet (years 2050-2080), and 4.5 feet (years 2080-2100) above current MHHW. ",,x,x,,,Optional,Users can upload additional geospatial data into the map,x,x,,,,,x,,"Interactive map showing observed and projected sea level rise for scenarios of 1.5 feet (years 2018-2050), 3 feet (years 2050-2080), and 4.5 feet (years 2080-2100) above current MHHW. ",Free,ArcGIS (optional),x,x,,Hour,Low,Experience with ArcGIS helpful,x,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,"This tool addresses uncertainty by providing multiple sea level rise scenarios/data at SLR 1.5 feet (years 2018-2050) , 3 feet (years 2050-2080), and 4.5 feet (years 2080-2100) above current MHHW. ",,skidd@hrpdcva.gov,,,,"Developed: 02/21/19
Last Updated: 02/25/19",Report-[Proposed Sea Level Rise Planning Policy and Approach ](https://www.hrpdcva.gov/uploads/docs/11_Attachment_Proposed%20Sea%20Level%20Rise%20Planning%20Policy%20and%20Approach%20100518.pdf); Report-[Hampton Roads Sea Level Rise Planning and Technical Assistance](https://www.hrpdcva.gov/uploads/docs/Attachment_07_A_HRPDC_Sea_Level_Rise_FY_13_15.pdf),DK,,,,,,,,,
2,2.2,Hampton Roads Resilience Projects Dashboard,HRPDC; HRSD; HRTPO,https://www.arcgis.com/apps/opsdashboard/index.html#/271ff8ba589540f494fc1770712cfea3,"Part of the Hampton Roads Geospatial Exchange Online portal, this tool provides summary graphics and an interactive map to view current and proposed projects to improve resilience to flooding and coastal hazards in Hampton Roads, VA. 

The Resilience Projects Dashboard allows users to view the cost, status, type, and location of relevant resilience projects within the region. Users can search for projects by locality, project type, and/or project status. The dashboard also includes an interactive map that displays the location and additional details of each project.  ","Can filter projects by locality, type, and/or status; Project specific information available; Allows sorting by project type; Allows user to search by address; Frequently updated","Only includes projects reported by local government staff; Some projects have missing attributes (e.g., project dates, cost)",Community Officials; Decisionmakers; Planners; State Agencies; Environmental Planner,Listed projects can help mitigate climate impacts,Locality,,"Chesapeake, VA; Franklin, VA; Gloucester County, VA; Hampton, VA; Isle of Wight County, VA; James City County, VA; Newport News, VA; Norfolk, VA; Poquoson, VA; Portsmouth, VA; Smithfield, VA; Southampton County, VA; Suffolk, VA; Surry County, VA; Virginia Beach, VA; Williamsburg, VA; York County, VA",,"Chesapeake, VA; Franklin, VA; Gloucester County, VA; Hampton, VA; Isle of Wight County, VA; James City County, VA; Newport News, VA; Norfolk, VA; Poquoson, VA; Portsmouth, VA; Smithfield, VA; Southampton County, VA; Suffolk, VA; Surry County, VA; Virginia Beach, VA; Williamsburg, VA; York County, VA",x,x,,,,,,,,,,,,"Distribution, type, and features of resiliency projects in Hampton Roads",x,x,,x,,None,,x,x,,,x,,x,,"The tool provides a map of resilience projects in Hampton Roads, project specific information, and graphics comparing listed projects.",Free,,x,x,,Hour,Low,,,x,x,,x,,,,,,,x,,x,,x,,,,,,x,x,,,,,,,x,x,,,,,,,,,,skidd@hrpdcva.gov,,,,Last Updated: 06/11/2019,,DK,,,,,,,,,
3,3,Operational Forecast System,NOAA,https://tidesandcurrents.noaa.gov/models.html,Tool including the Chesapeake Bay Forecast System and Delaware Bay Forecast System,,,,,State,MD; VA; DE,,x,coastal VA/MD/DE cities/counties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3.1,Chesapeake Bay Operational Forecast System (CBOFS),NOAA,https://tidesandcurrents.noaa.gov/ofs/cbofs/cbofs.html,"The Chesapeake Bay Operational Forecast System (CBOFS) tool is a data viewer that provides real time forecasts of oceanographic conditions in the Chesapeake Bay. 

The Chesapeake Bay Operational Forecast System (CBOFS) provides water level, water current, temperature, and salinity ""nowcasts"" and forecasts based on a hydrodynamic model for the Chesapeake Bay. The ""nowcast"" incorporates recent observations and data to predict oceanographic conditions over the past 24 hours, for locations where observational data are not available. Whereas the forecast guidance provides predictions of oceanographic conditions over the next 48 hours. The nowcast and forecast guidance provided by this tool are updated 4 times a day (every 6 hours). Users can view the nowcast and forecast guidance as an animation of the entire Chesapeake Bay or as a time series at specific locations. While the primary focus of this tool is on recent and near-time data, previous data products older than 31 days can also be retrieved through an archive request. ",Updated frequently; Additional data available upon request; Captures real time data; Able to download real-time data,Challenging to navigate map interface; Data older than 1 month not readily available; Model-generated nowcast and forecast,State Agencies; Mariners; Environmental Planner; Floodplain Managers; Environmental Agencies; Researchers; Federal Agencies,Climate change will impact the oceanographic features addressed in this tool. This tool can also capture effects of increased storm events and other extreme weather conditions,State,MD; VA,,x,coastal VA/MD cities/counties,x,x,,,,,,,,,x,,," CBOFS provides real time information about water levels, wind, water temperature, salinity, and currents.",x,x,x,x,,None,,x,x,,x,x,,x,,"Maps and graphs showing changes in water levels, wind, water temperature, salinity, and current for 24 hours or 48 hours; additional historical data available upon request.",Free,Adobe Flash (optional),x,x,,Hour,Med,Experience with interpreting oceanographic data useful,x,,,,,,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,Models used for narrowcast and forecast incorporates uncertainty and error estimate,,nos.co-ops.modelingteam@noaa.gov,,,,"Updated daily
Date Developed: 03/29/2011","Report-[THE SECOND GENERATION CHESAPEAKE BAY
OPERATIONAL FORECAST SYSTEM (CBOFS2): MODEL
DEVELOPMENT AND SKILL ASSESSMENT ](https://tidesandcurrents.noaa.gov/ofs/publications/CBOFS_TechReport.pdf); Info Sheet-[Operational Forecast System](https://tidesandcurrents.noaa.gov/ofs/publications/CBOFS_Onepager.pdf)",DK,,,,,,,,,
3,3.2,Delaware Bay Operational Forecast System (DBOFS),NOAA; Rutgers University_Regional Ocean Modeling System,https://tidesandcurrents.noaa.gov/ofs/dbofs/dbofs.html,"The Delaware Bay Operational Forecast System (DBOFS) tool is a data viewer that provides real time forecasts of oceanographic conditions in the Delaware Bay. 

The Delaware Bay Operational Forecast System (DBOFS) provides water level, water current, temperature, and salinity ""nowcasts"" and forecasts based on a hydrodynamic model for the Delaware Bay. The ""nowcast"" incorporates recent observations and data to predict oceanographic conditions over the past 24 hours, for locations where observational data are not available. Whereas the forecast guidance provides predictions of oceanographic conditions over the next 48 hours. The nowcast and forecast guidance provided by this tool are updated 4 times a day (every 6 hours). Users can view the nowcast and forecast guidance as an animation of the entire Delaware Bay or as a time series at specific locations. While the primary focus of this tool is on recent and near-time data, previous data products older than 31 days can also be retrieved through an archive request.",Updated frequently; Additional data available upon request; Captures real time data; Able to download real-time data,Challenging to navigate map interface; Data older than 1 month not readily available; Model-generated nowcast and forecast,State Agencies; Mariners; Environmental Planner; Floodplain Managers; Environmental Agencies; Researchers; Federal Agencies,"Climate change will impact the oceanographic features addressed in this tool 
Can capture effects of increased storm events and other extreme weather conditions",State,DE,,x,coastal DE cities/counties,x,x,,,,,,,,,x,,,"DBOFS provides real time information about water levels, wind, water temperature, salinity, and currents.",x,x,x,x,,None,,x,x,,x,x,,x,,The tool outputs interactive and static maps and plots of current / forecasted conditions,Free,Adobe Flash (optional),x,x,,Hour,Med,Basic navigation skills and knowledge of water conditions is necessary to utilize tool,x,,,,x,,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,x,"CO-OPS produces DBOFS uncertainty estimates by running the NOS
standardized skill assessment tools (Hess et al., 2003; Zhang et al. 2009) for the DBOFS
operational model output. The accepted error criteria for skill assessment are: water level
0.15m, current speed 0.26m/s, current direction 22.5 degree, temperature 3.0 °C and salinity 3.5
psu.",,,,,https://tidesandcurrents.noaa.gov/contact.html,,,KK,,,,,,,,,
4,4,Virginia Wetland Condition Assessment Tool (WetCAT),CCRM; VDEQ,http://cmap2.vims.edu/WetCAT/WetCAT_Viewer/WetCAT_VA_2D.html#abstrShow,"The Virginia Wetland Condition Assessment Tool (WetCAT) is an interactive map that assesses wetland capacity to perform ecosystem services and provides the tools to conduct analyses useful for wetland restoration efforts. 

Using remotely sensed data, WetCAT scores each wetland's capacity to perform habitat or water quality services based on its anthropogenic stress condition (i.e., human stressors). The water quality and habitat condition of each wetland are provided as map layers, tables, and graphs. WetCAT has data layers from as early as 2001, which capture features like land surface and land cover changes, to show the change in condition over time. In addition to wetland condition, users can also view additional layers such as shoreline condition, impaired waters, and soils, as well as the distribution of conservation lands and mitigation banks for restoration. Users can also upload their own GIS data or use the provided geoprocessing tools to gather more detailed information about each wetland's surrounding land use and watershed. This tool provides thorough metadata describing each layer as well as introductory tutorials for new users. However, some background knowledge of wetland functions and processes may be necessary to fully utilize this tool.","Easy-to-use, interactive interface; Easy to export maps and tables; High data resolution; Option to upload additional data",Requires background knowledge of wetland functions and processes; Lack of glossary for abbreviations or technical terms,Conservationists; Floodplain Managers; Natural Resource Professionals; Planners; Environmental Consultant; Restoration Specialists; State Agencies; Researchers,Warmer temperatures from climate change can impact wetlands. This tool allows users to monitor the conditions of wetlands. ,State,VA,,,All VA cities/counties,x,,x,,,,,,,,,,,Method of assessing wetland's ability to perform ecosystem services.,x,x,,x,,Optional,Users may upload additional zipped shapefiles or enter a web map id from ArcGIS Online,x,x,x,,,,x,x,Maps and summaries of wetland condition and capacity to perform ecosystem services,Free,ArcGIS optional,x,x,,Day,Med,"Upon access of the site, an informational pop-up window appears, but there is also an available pdf with introductory instructions as well as 2 short YouTube videos explaining how to use this tool. Basic knowledge of how to conduct geospatial analysis useful.",,x,,,,,,,,,,x,,x,,x,,,,,,,,,,,,,,,,,,,,x,,,,Kirk Havens,kirk@vims.edu,Tamia Rudnicky,tamia@vims.edu,,varies by information with some things as old as 01/2016 and some things updated as recently as 03/2018,,DK,,,#NAME?,,,,,,
5,5,Resilience Adaptation Feasibility Tool (The RAFT),UVA_IEN; WM_VCPC; ODU; VSG,https://raft.ien.virginia.edu/,"The RAFT is a collaborative, year-long process designed to assist coastal localities working to improve their climate resilience. 

The RAFT first provides participating communities with a Resilience Scorecard, assessing community resilience to flooding and other coastal storm hazards. The RAFT then facilitates a community workshop where participants develop a Resilience Action Checklist to be completed and/or initiated within the next year and provides one year of implementation support/assistance. Examples of previous RAFT assessments can be found on their website, however results are site specific and may not be applicable for additional communities. To learn more about how to do a raft assessment in your community contact TheRAFT@virginia.edu", Easy to navigate website;  Provides site specific assessments;  Free for participating communities;  Includes case studies of previous assessments,Requires community participation; Results are locality-specific/may not be applicable in every community,Community Officials; Decisionmakers; Floodplain Managers; Non-governmental Organizations; Planners; Public; State Agencies,This study allows users to view resilience measures undertaken by other communities which can help communities prepare for climate change impacts such as sea level rise.,Locality,,,x,All VA coastal cities/counties,x,x,x,,,x,x,x,,,,x,x,"Provides independent, objective assessment of locality resilience in coastal Virginia.",,,,,x,None,,,,x,,x,,x,x,"Tool outputs for participating communities include a resilience scorecard assessment, a resilience workshop and final report, and various maps as needed. The RAFT also provides a variety of research, policy, and communication products relevant to community resilience.   ",Free,,x,x,x,Week,Low,No training is required to use this tool. Experts from the RAFT team provide the required technical support.,x,x,,x,x,,,x,x,x,,x,x,x,,x,x,,,,,x,x,x,,x,,x,,x,x,,,,,,,x,"This tool addresses uncertainty by specifying various scenarios for its mapping outputs. One example is that available scenarios include variations in area of influence (100 feet, 1 acre, 4 acres), sea level rise (1-6 feet), and tree canopy goals (30%, 45%, 60%). ",,TheRAFT@virginia.edu,Elizabeth Andrews,eaandrews@wm.edu,,2018-2019,"Report-[Cape Charles Dunes and Beaches: Wetlands and Coastal Dune Board Authority and Guidelines](https://raft.ien.virginia.edu/system/files/Cape%20Charles%20Dunes%20Memo.pdf); Report-[Incorporating Resilience Into Local Ordinances](https://raft.ien.virginia.edu/system/files/Incorporating%20Reslience%20Into%20Local%20Ordinances.pdf); Report-[Options for Properties Subject to Recurrent Flooding and Sea Level Rise](https://raft.ien.virginia.edu/system/files/Options%20for%20Properties%20SLR.pdf); Report-[The New Normal of Flooding in Portsmouth, Virginia](https://raft.ien.virginia.edu/system/files/Portsmouth%20Report.pdf); Report-[Methods of Incentivizing Private Action for Resilience](https://raft.ien.virginia.edu/system/files/Incentivizing%20Private%20Actions.pdf); Case Study-[Approaches to Communicating Flooding Information in Hampton Roads](https://raft.ien.virginia.edu/system/files/Approaches_to_Communicating_Flooding_Information_in_Hampton_Roads.pdf)",DK,,,There are tons of case studies and reports. Ask Elizabeth and Angela which ones they would like us to include. ,,,,,,
6,6,Maryland Coastal Atlas,MDNR,https://gisapps.dnr.state.md.us/coastalatlas/WAB2/,"The Maryland Coastal Atlas is a mapping tool that allows users query, map, and analyze spatial data to better understand Maryland's coastal and marine resources. 

This mapping tool was designed to help state and local Decisionmakers analyze and explore coastal and ocean data layers for project and planning applications. The interactive map includes a variety of data layers, ranging from recreational uses of marine resources to shoreline rates of change. However, users also have the option to add additional data through ArcGIS online, URL links, or by uploading GIS data. This tool includes a coastal resiliency assessment layer, developed by the Maryland Department of Natural Resources and The Nature conservancy to identity priority restoration and conservation areas for enhancing coastal resiliency. Although no advanced training is required to use this tool, it also provides a variety of helpful case studies and tutorials. ",Allows user to create specific scenarios; Users can upload additional data; Includes a step-by-step tutorial; Can export final maps and charts,Does not specify timeline for inundation scenarios; Data processing can be slow; No option to edit map symbology,Researchers; Federal Agencies; Floodplain Managers; Nongovernmental Organizations; State Agencies; Natural Resource Professionals; Planners; Environmental Agencies,"Through this tool, users can identify areas vulnerable to sea level rise, flooding, and erosion which can be used to inform planning and management decisions. This tool also provides a resiliency layer to target areas for restoration that would improve coastal resilience.",State,MD,,,All MD cities/counties,x,x,x,,,x,,,,,,x,x,"Create maps and graphs presenting coastal and ocean data in Maryland
",x,x,,x,,Optional,"Users may upload shapefiles, .CSV, .KML, .GPX, .geoJSON or link to data via a url",x,x,,,x,,x,,Can create a printable map displaying variables from geospatial layers or information gathered from layers. Also able to create graphs by selecting information from the map.,Free,,x,x,,Hour,Low,"Should feel comfortable using Esri online software to open various layers and if needed upload data and conduct rudimentary analyses via transects, queries, and charts.",x,x,x,x,x,,,,x,,,x,x,x,,,x,,,,,x,x,x,,x,,,,x,x,,,x,,,,x,"Provides scenarios for seal level rise at (0-2, 2-5, and 5-10 foot inundation) and erosion level between 10 and 40 years in certain counties (ex: Hartford 10 yrs and 30 yrs) among other scenarios.",Matt Fleming (Director of Department of Natural Resources),matthew.fleming@maryland.gov,,,,,,DK,,,,,,,,,
7,7,USGS Geo Data Portal (GDP),USGS,https://cida.usgs.gov/gdp/,"The USGS Geo Data Portal (GDP) is designed for advanced users looking to access meteorological, climate, and urban growth data at national and regional scales. 

This tool allows users to easily subset and summarize large or complex data by performing data processing online, decreasing the computational power typically required to download and process data. By allowing users to download only the subset of data they need, this tool can reduce data sent to the user by nearly 90%. 

In addition to downloading the data directly through the portal, users can also access and interact with the data through Python and R packages. The GDP provides a brief description of each data source and the variables available for processing. After selecting a data source, the GDP then prompts the user to define their area of interest and select specific variables as well as an algorithm to process the data. ",Can also access GDP algorithms through python and R packages; Decreases computational power needed to work with subsets of large data,Requires experience with data processing; No glossary for terms,Researchers; Natural Resource Professionals; Federal Agencies; Environmental Consultant,"Among listed databases, this tool has data on SLR, solar radiation, and air temperature at national or regional scales.",National,,,,All MARISA service area cities/counties,x,x,,,,,,,,,x,x,x,"Provide data on climate, geological processes, and meteorology",x,x,x,x,,None,,x,x,x,x,,,x,,Narrows broader datasets into specific variables,Free,"Data can be accessed using Python (pyGDP), the GDP web, or R (geoknife)",x,x,,Week,High,Should feel comfortable processing data ,x,,,x,x,,x,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,gdp@usgs.gov,"for data, varies by dataset",,,Last Updated: 06/04/2019,,DK,,,"-Includes projections for outdated information with some projections going up to 2006 or others only covering the 90's
-the social category is marked because the tool includes information on population growth/demographics",,,,,,
8,8,Creating Resilient Water Utilities (CRWU),EPA,https://www.epa.gov/crwu,"The CRWU provides tools, training, and technical assistance for drinking water, wastewater, and stormwater utilities to build climate resilience. Resources provided by this tool include publications and reports, case studies, workshops, and adaptation strategies. 

The purpose of this tool is to help utilities prepare for extreme weather conditions through planning resources, risk assessments, scenarios, and adaptation resources. CRWU is intended to assist with assessing long-term adaptation options for water-sector utilities by creating easy-to-use, iterative, and interactive tools.  To improve accuracy of some of the tools, users can choose to provide basic contact information and select conditions of interest. Although this tool provides a variety of adaptation examples and case studies it does not explicitly state the costs of adaptation.",Easy-to-use interface; Can stay updated on tool developments through a mailing list; Able to generate an area specific report; Updated frequently; Allows cross-community comparisons through case studies,Does not directly address the cost of projects; Shouldn't be exclusively used for risk assessments or response plan development ,Community Officials; Decisionmakers; Public; Water Sector Practitioners; Natural Resource Managers; State Agencies,"Due to climate change, more extreme weather events can be anticipated, and this tool can help users prepare for the impacts of these weather events on water-related infrastructure. ",National,,,,,x,,x,,,x,,,,,,,x,Support water utility practitioners in preparing for extreme weather events ,,,,,,Optional,Provide basic contact information and select conditions of interest to improve applicability of outputs to the water utility.,,,x,,x,,x,x,Outputs from this tool include maps showing the distributions of extreme weather events and impacts as well as reports which can be used to assess vulnerability in an area. ,Free,,x,x,x,Hour,Low,,x,x,x,x,x,,,x,,x,x,,,,,x,,,,,,,x,,,x,,,,x,x,,,,,x,,,,,CRWUHelp@epa.gov,,,,"Created: 7/31/2017
Updated: 12/12/2018",,DK,,,,,,,,,
8,8.1,CREAT Risk Assessment Application for Water Utilities,EPA,https://www.epa.gov/crwu/creat-risk-assessment-application-water-utilities,"Part of the Creating Resilient Water Utilities (CRWU) initiative, the Climate Resilience Evaluation and Awareness Tool (CREAT) 3.0 is a risk assessment application for water utilities. The tool allows water utilities from across the U.S. to assess current climate conditions, create future projections for climate, and develop adaptation reports.  

A web-based, iterative process CREAT 3.0 is the latest version of the CREAT Risk Assessment Application for Water Utilities. CREAT 3.0 consists of 5 modules which use recent national assessments and the most current available scientific information at the time of development to look at extreme weather events and build scenarios to identify at-risk areas. Tool outputs are intended to assist water utilities with selecting and justifying investments in climate change adaptations. Throughout the process, users can contribute data or information to improve identification of at-risk areas. ",Developed in accordance with best industry practices; Results are site specific; Allows user to create specific scenarios; Process can be applied at various locations,Shouldn't be exclusively used for risk assessments or response plan development; Requires log-in,Community Officials; Decisionmakers; Public; Water Sector Practitioners; Natural Resource Managers; State Agencies,Increased extreme weather events and changing current conditions due to climate change are a risk to water utilities. Through this tool users can prepare for the impacts of these weather events on water-related infrastructure. ,National,,,,All MARISA service area cities/counties,x,x,x,,,x,,,,,,,x,Risk assessment application for water utilities,,,,,x,Optional,Users can provide additional socio-economic information throughout the process to be considered for generating different scenarios or during the final assessment.,,,x,x,x,,x,x,"Following each module, users can generate interim reports to improve the final risk assessment report.",Free,Needs Adobe Flash,x,x,x,Week,Low,Requires users to request access by creating an account,x,,x,x,,,x,x,x,x,,,,,,,,,,,,,x,,,,,x,,,,,,,,x,,x,"Climate projections for the total precipitation, annual average temperature, and precipitation intensity for the 100-year storm; Projects annual precipitation and annual temperature for 2035 and 2060; Projections for SLR (lowest, intermediate-low, intermediate-high, hightest) by 2100",Curt Baranowski ,baranowski.curt@epa.gov ,,,,Last Updated: 05/2016,Methodology Guide-[Climate Resilience Evaluation and Awareness Tool Version 3.0 Methodology Guide](https://www.epa.gov/sites/production/files/2016-05/documents/creat_3_0_methodology_guide_may_2016.pdf),DK,,,#NAME?,,,,,,
